parameter_id,HMGULA_CBC_018_001
analysis_id,i097fvhm651g140
parameter_name,Glucose
gene_accession_id,MGI:88461
mouse_life_stage,Early adult
gene_symbol,Col6a3
pvalue,0.3100556
mouse_strain,C57BL
