gene_accession_id,MGI:88328
gene_symbol,Tnfsf8
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_029_001
pvalue,0.3648406
parameter_name,Neutrophil differential count
analysis_id,9o2sm4yl142733d
