parameter_id,IMPC_CSD_069_001
mouse_strain,C53BL
pvalue,0.8690257
mouse_life_stage,Early adult
gene_accession_id,MGI:1914061
analysis_id,d7in9s5hrj310q7
parameter_name,Upper teeth appearance
gene_symbol,Duoxa2
