parameter_id,M-G-P_016_001_005
pvalue,0.9669567
gene_symbol,Eprs1
analysis_id,88858wk315t0648
mouse_life_stage,E12.5
mouse_strain,C57BL
gene_accession_id,MGI:97838
parameter_name,Mean-cell-volume
