parameter_id,MGP_MLN_013_001
mouse_strain,C57BL
gene_symbol,Slx4ip
analysis_id,8x2509tr98dva2p
mouse_life_stage,Early adult
parameter_name,Effector CD8+ T cells - % of CD8+
pvalue,0.6443846
gene_accession_id,MGI:1921493
