pvalue,0.9441529
analysis_id,y524204nvr5it9f
parameter_name,Mature B cells (Hardy fraction F) - % of CD45+
mouse_life_stage,Early adult
gene_symbol,Rab3gap2
parameter_id,MGP_BMI_014_001
mouse_strain,C57BL
gene_accession_id,MGI:1916043
