parameter_id,IMPC_CSD_047_001
gene_accession_id,MGI:107566
mouse_life_stage,Early adult
parameter_name,Hindlimb digit - size
gene_symbol,Kifap3
analysis_id,u9k1xw75k5v5zp3
mouse_strain,C57BL
pvalue,0.4746554
