parameter_id,IMPC_XRY_007_001
gene_accession_id,MGI:1915524
pvalue,0.5388607
analysis_id,ua0c642a43sk7p0
parameter_name,Clavicle
mouse_strain,C57BL
gene_symbol,Toporsl
mouse_life_stage,Early adult
