gene_accession_id,MGI:1913838
gene_symbol,Cmpk1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_073_001
pvalue,0.2599398
parameter_name,cDCs CD11b Type
analysis_id,03hikvbs50loi27
