parameter_id,MGP_PBI_032_001
mouse_strain,C57BL
gene_accession_id,MGI:1924315
mouse_life_stage,E9.5
analysis_id,04q73jb12r6528v
parameter_name,CD4+ KLRG1+ alpha beta T cell number
pvalue,0.9218734
gene_symbol,Ints7
