mouse_life_stage,Early adult
gene_accession_id,MGI:103302
pvalue,0.9348983
gene_symbol,Bmp7
parameter_name,Blood Vessel Morphology
mouse_strain,C57BL
parameter_id,IMPC_GEO_011_001
analysis_id,x5cur8gmu79266p
