parameter_id,IMPC_CBC_014_001
gene_symbol,Tiprl
gene_accession_id,MGI:1915087
parameter_name,Alkaline phosphatase
analysis_id,63h8vvys48vz66k
pvalue,0.3264508
mouse_life_stage,Early adult
mouse_strain,C57BL
