mouse_strain,C57BL
parameter_name,Total CD4+ T cells - % of ab T cells
pvalue,0.8760276
gene_accession_id,MGI:1916846
mouse_life_stage,Early adult
parameter_id,MGP_IMM_004_001
analysis_id,8kz3j08044jzcm4
gene_symbol,Ap5s1
