mouse_strain,C57BL
gene_accession_id,MGI:1925049
parameter_id,JAXLA_DXA_007_001
analysis_id,952u05p60719327
pvalue,0.4990059
mouse_life_stage,Early adult
gene_symbol,Sla2
parameter_name,BMC/Body weight
