mouse_life_stage,Late adult
pvalue,0.3112967
gene_symbol,Slc30a4
analysis_id,8300y566010592c
parameter_id,MGP_PBI_027_001
parameter_name,NK cell number
gene_accession_id,MGI:1345282
mouse_strain,C57BL
