parameter_id,M-G-P_016_001_001
pvalue,0.8205764
parameter_name,White blood cell-count
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Mapkap1
analysis_id,9189674jj5x9qr0
gene_accession_id,MGI:2444554
