parameter_id,IMPC_CSD_079_001
mouse_strain,C57BL
gene_symbol,Mecom
pvalue,0.90576
gene_accession_id,MGI:95457
analysis_id,90rf084ze6wxk4i
mouse_life_stage,E12.5
parameter_name,Aggression
