parameter_id,M-G-P_025_001_030
mouse_life_stage,E12.5
parameter_name,Magnesium
gene_symbol,Mapkap1
gene_accession_id,MGI:2444554
mouse_strain,C57BL
pvalue,0.1551999
analysis_id,p98z404gyzta843
