pvalue,0.6865293
mouse_strain,C57BL
gene_symbol,Zmynd19
mouse_life_stage,Early adult
analysis_id,3151596z65169uu
parameter_name,Eosinophils
parameter_id,IMPC_IMM_052_001
gene_accession_id,MGI:1914437
