parameter_id,IMPC_OFD_020_001
gene_symbol,Inpp1
pvalue,0.07762934
gene_accession_id,MGI:104848
analysis_id,6r98y3zjmi2h14n
mouse_life_stage,Early adult
mouse_strain,129SV
parameter_name,Distance travelled - total
