mouse_strain,C57BL
gene_symbol,Hpca
parameter_id,IMPC_CSD_051_002
gene_accession_id,MGI:1336200
pvalue,0.3170843
analysis_id,r6y4458q34x5u9n
mouse_life_stage,Late adult
parameter_name,Hindlimb nail - number
