parameter_id,IMPC_GEL_017_002
pvalue,0.9803922
mouse_life_stage,Early adult
gene_symbol,Atf3
analysis_id,l15b4ulq8mj74g1
gene_accession_id,MGI:109384
parameter_name,Pale yolk sac
mouse_strain,C57BL
