mouse_life_stage,Middle aged adult
gene_symbol,Secisbp2l
gene_accession_id,MGI:1917604
parameter_id,IMPC_CSD_078_001
analysis_id,8p990f7k7edh3t8
pvalue,0.4463276
mouse_strain,C57BL
parameter_name,Vocalization
