gene_symbol,Mecom
parameter_id,ESLIM_005_001_005
mouse_life_stage,E15.5
mouse_strain,C57BL
gene_accession_id,MGI:95457
parameter_name,Bone Mineral Content
analysis_id,5ia0603rra76928
pvalue,0.8838397
