mouse_life_stage,E9.5
pvalue,0.670288
parameter_name,% Freezing duration habituation-1
mouse_strain,C57BL
gene_symbol,Tiprl
gene_accession_id,MGI:1915087
analysis_id,7i8h0k73475vrlc
parameter_id,ICS_FEA_016_001
