mouse_life_stage,Early adult
gene_symbol,Pglyrp3
gene_accession_id,MGI:2685266
pvalue,0.1070651
analysis_id,b2r0g96n6lap570
mouse_strain,C57BL
parameter_name,LVIDd
parameter_id,IMPC_ECH_008_001
