mouse_strain,C57BL
analysis_id,216w32218922a82
gene_accession_id,MGI:1916846
parameter_id,IMPC_EYE_009_001
gene_symbol,Ap5s1
mouse_life_stage,Early adult
parameter_name,Corneal vascularization
pvalue,0.4108834
