parameter_id,IMPC_CSD_069_001
parameter_name,Upper teeth appearance
analysis_id,11ak6c4li09z673
gene_symbol,Cntfr
gene_accession_id,MGI:99605
pvalue,0.1488993
mouse_strain,C57BL
mouse_life_stage,Early adult
