parameter_id,IMPC_IMM_064_001
parameter_name,B1B Cells
gene_accession_id,MGI:1346344
pvalue,0.3048084
analysis_id,0462817t5y5104z
gene_symbol,Nr0b2
mouse_strain,B6J
mouse_life_stage,Early adult
