mouse_life_stage,E12.5
gene_accession_id,MGI:1913483
analysis_id,032846z5871x95z
parameter_name,Mean-corpuscular-haemoglobin
parameter_id,M-G-P_016_001_006
mouse_strain,C57BL
pvalue,0.9152449
gene_symbol,Dmap1
