mouse_life_stage,Middle aged adult
mouse_strain,C57BL
parameter_id,IMPC_ABR_012_001
gene_symbol,Slc30a4
parameter_name,30kHz-evoked ABR Threshold
pvalue,0.310457
gene_accession_id,MGI:1345282
analysis_id,95a14gnx0xc4r7l
