mouse_life_stage,E9.5
analysis_id,ipm36x2b9lfbiy4
mouse_strain,C57BL
gene_accession_id,MGI:1914515
parameter_id,MGP_MLN_013_001
parameter_name,Effector CD8+ T cells - % of CD8+
gene_symbol,Slc39a10
pvalue,0.2887023
