parameter_id,IMPC_EYE_017_001
Mouse_life_stage,E12.5
Mouse_strain,C57BL
Gene_symbol,Bcs1l
Parameter_name,Lens Opacity
Analysis_id,1l4phw3s1m59112
Pvalue,0.3765414
Gene_accession_id,MGI:1914071
