mouse_life_stage,Late adult
parameter_id,M-G-P_007_001_011
gene_accession_id,MGI:2446274
pvalue,0.9307848
mouse_strain,C57BL
gene_symbol,Frmpd1
parameter_name,center - resting time
analysis_id,ax9auus7nmq16u5
