parameter_id,MGP_IMM_028_001
mouse_strain,C57BL
analysis_id,wsy580f2h502n9d
mouse_life_stage,Early adult
gene_symbol,Zyg11b
parameter_name,KLRG1+ CD4- NKT cells - % of CD4- NKT cells
gene_accession_id,MGI:2685277
pvalue,0.9553819
