parameter_id,JAXLA_CSD_041_002
parameter_name,Hindpaw - size
analysis_id,86o1xq0w0fsu7w3
mouse_strain,C57BL
gene_accession_id,MGI:1915087
mouse_life_stage,E12.5
gene_symbol,Tiprl
pvalue,0.755118
