parameter_id,IMPC_ECG_028_001
pvalue,0.5992415
mouse_strain,C57BL
gene_accession_id,MGI:107414
gene_symbol,Tnfsf10
mouse_life_stage,Early adult
analysis_id,fuo6642e2yk750k
parameter_name,QT
