gene_symbol,Slc28a2
gene_accession_id,MGI:1913105
parameter_name,Distance travelled - total
analysis_id,7kq9d888hy0t9ax
parameter_id,HRWLLA_OFD_020_001
pvalue,0.8004087
mouse_strain,C57BL
mouse_life_stage,Early adult
