parameter_id,MGP_MLN_031_001
gene_accession_id,MGI:1922745
parameter_name,Total NK cells - % of CD45+
gene_symbol,Morn5
pvalue,0.7567538
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,z1zy4ci74f38s70
