parameter_id,MGP_IMM_033_001
pvalue,0.2050868
mouse_life_stage,Early adult
parameter_name,Total NK cells - % of CD45+
gene_accession_id,MGI:88071
gene_symbol,Arnt
analysis_id,70s2lh8z751321m
mouse_strain,C57BL
