mouse_life_stage,Middle aged adult
mouse_strain,C57BL
pvalue,0.5519233
gene_symbol,AU040320
parameter_name,Others
analysis_id,2tpzw22w0385fa3
parameter_id,IMPC_IMM_006_001
gene_accession_id,MGI:2140475
