parameter_id,IMPC_CBC_008_001
analysis_id,c69o6n637jo9n78
mouse_life_stage,Early adult
gene_accession_id,MGI:1915524
mouse_strain,C57BL
pvalue,0.4012389
parameter_name,Total bilirubin
gene_symbol,Toporsl
