parameter_id,IMPC_DXA_006_001
gene_accession_id,MGI:2446186
pvalue,0.61912
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_name,Body length
analysis_id,tqhqo8fb75b24w9
gene_symbol,Lpgat1
