parameter_id,MGP_MLN_064_001
mouse_life_stage,Early adult
gene_accession_id,MGI:108072
parameter_name,Total CD4+ T cells - % of CD45+
mouse_strain,C57BL
pvalue,0.8153447
gene_symbol,Traf6
analysis_id,r24107kzzx3t0m2
