mouse_life_stage,E12.5
gene_symbol,Hspa5
mouse_strain,C57BL
gene_accession_id,MGI:95835
parameter_name,Vibrissae - appearance
analysis_id,eojwtsb9l46oq24
parameter_id,HMGULA_DYS_024_001
pvalue,0.2458048
