parameter_id,MGP_PBI_008_001
analysis_id,2djd9g1000eyq8o
mouse_life_stage,Early adult
pvalue,0.4274355
parameter_name,CD4+ CD25+ alpha beta regulatory T cell percentage
gene_accession_id,MGI:88328
gene_symbol,Tnfsf8
mouse_strain,C57BL
