gene_accession_id,MGI:1309468
gene_symbol,Casq1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_PBI_015_001
pvalue,0.582785
parameter_name,IgD+ mature B cell percentage
analysis_id,yw4688m4vv224rk
