parameter_id,IMPC_CSD_030_001
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Tremor
analysis_id,3r1y02gffc29p37
gene_accession_id,MGI:1933159
gene_symbol,Rnf114
pvalue,0.8929456
