mouse_strain,129SV
gene_symbol,Nipal3
parameter_name,Pupil Dilation
pvalue,0.6472125
parameter_id,IMPC_EYE_013_001
gene_accession_id,MGI:1921802
analysis_id,4b8j16u66r1ctb8
mouse_life_stage,Early adult
