parameter_id,ESLIM_008_001_001
pvalue,0.4260886
parameter_name,Body position
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:2140475
gene_symbol,AU040320
analysis_id,lt92sc6r426p26q
