mouse_life_stage,Early adult
gene_symbol,Golm2
parameter_id,MGP_CSD_064_001
gene_accession_id,MGI:2443129
parameter_name,Head morphology
analysis_id,e73kh9f4507c20y
pvalue,0.8756685
mouse_strain,C57BL
