parameter_id,IMPC_OFD_016_001
parameter_name,Center permanence time
mouse_life_stage,E12.5
analysis_id,g58q2636fkest80
pvalue,0.322693
gene_accession_id,MGI:99501
gene_symbol,Fgb
mouse_strain,C57BL
