parameter_id,IMPC_CSD_007_001
analysis_id,0w5785e00p63ta7
gene_symbol,Slc39a10
parameter_name,Coat - color - abdomen
mouse_strain,C57BL
mouse_life_stage,E9.5
gene_accession_id,MGI:1914515
pvalue,0.9676184
