parameter_id,IMPC_XRY_023_001
mouse_strain,129SV
analysis_id,19s294o62923125
gene_symbol,Arpc2
gene_accession_id,MGI:1923959
mouse_life_stage,Early adult
parameter_name,Ulna
pvalue,0.4854858
