parameter_id,IMPC_IMM_069_001
analysis_id,691946524i8o61w
gene_symbol,Hpca
mouse_strain,C57BL
parameter_name,Transitional B Cells (CD21/35 low)
pvalue,0.5073377
mouse_life_stage,Early adult
gene_accession_id,MGI:1336200
