mouse_life_stage,E15.5
parameter_id,IMPC_ECG_028_001
mouse_strain,C57BL
analysis_id,de4480ke128y7f3
gene_symbol,Fgb
gene_accession_id,MGI:99501
pvalue,0.1014575
parameter_name,QT
