mouse_strain,C57BL
gene_accession_id,MGI:1915062
mouse_life_stage,Late adult
analysis_id,7ld8l4t51ndmx29
parameter_name,Fusion of vertebrae
parameter_id,M-G-P_006_001_026
gene_symbol,Ubxn4
pvalue,0.226973
