gene_symbol,Slc39a10
analysis_id,o01dfr23y19qvt5
pvalue,0.5005704
parameter_name,Stroke Volume
mouse_strain,C57BL
gene_accession_id,MGI:1914515
mouse_life_stage,E9.5
parameter_id,IMPC_ECH_003_001
