mouse_life_stage,Late adult
analysis_id,v69410fg7a98q5x
pvalue,0.8455732
parameter_name,Follicular B Cells (CD21/35+)
gene_accession_id,MGI:109356
parameter_id,IMPC_IMM_067_001
gene_symbol,Snap23
mouse_strain,C57BL
