pvalue,0.06438588
gene_accession_id,MGI:3046938
mouse_life_stage,Early adult
analysis_id,j5pb6ysl3m2pn91
parameter_name,Startle response
gene_symbol,Hrnr
mouse_strain,C57BL
parameter_id,MGP_CSD_008_001
