pvalue,0.9427119
parameter_name,Calcium
gene_accession_id,MGI:88174
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_id,IMPC_CBC_009_001
gene_symbol,Bmi1
analysis_id,6ypx7f27hmd11y4
