gene_accession_id,MGI:1918025
gene_symbol,Zmynd8
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_033_001
pvalue,0.9610706
parameter_name,Total NK cells - % of CD45+
analysis_id,a14ov5enm0m706f
