parameter_id,IMPC_HEM_003_001
pvalue,0.210325
mouse_life_stage,Early adult
parameter_name,Hemoglobin
mouse_strain,C57BL
gene_accession_id,MGI:1913576
gene_symbol,Dnajc5b
analysis_id,1ickg666454l6rx
