pvalue,0.2413253
parameter_id,MGP_PBI_004_001
mouse_strain,C57BL
analysis_id,3umq8ce091228z5
gene_accession_id,MGI:1346088
gene_symbol,Cd52
mouse_life_stage,Early adult
parameter_name,CD8+ alpha beta T cell percentage
